wb2,wm7,cm1,cm8,cm9a,cm9b,cm10,ma1,ma5,ind_id,women_WM,wmweight,ta1,ta2,ta3,ta4,ta5,ta6,ta7,ta8a,ta8b,ta8c,ta8d,ta8x,ta9,ta10,ta11,ta12a,ta12b,ta12d,ta12e,ta12x,ta13,ta14,ta15,ta16,ta17
29,1,1,2,NA,NA,2,1,NA,49701202,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,1,0,1,4,1,NA,49701302,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
48,1,1,1,2,1,7,1,NA,49701402,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,2,2,NA,NA,0,3,3,49701503,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,1,1,0,2,1,NA,49701505,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,1,NA,49701507,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49701508,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
48,1,1,1,1,1,5,1,NA,49701602,1,0.7435952082329531,1,6,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,49701604,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,49701608,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,1,NA,49701611,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,2,NA,NA,5,3,1,49701701,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,4,NA,NA,NA,NA,NA,NA,NA,49701702,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
44,1,1,1,0,2,5,1,NA,49701804,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,4,NA,NA,NA,NA,NA,NA,NA,49701809,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
20,1,2,2,NA,NA,0,1,NA,49701810,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,3,1,NA,49701815,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,49701820,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,NA,49701823,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,49701824,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,49701829,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,49701902,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,1,1,0,1,2,1,NA,49701906,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,2,1,NA,49702002,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,1,1,0,6,1,NA,49702006,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,49702007,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,49702102,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,2,1,NA,49702107,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,3,1,NA,49702206,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,49702207,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,1,1,0,4,1,NA,49702302,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49702303,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,2,1,NA,49702402,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
47,1,1,2,NA,NA,4,1,NA,49702502,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,3,3,49702503,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,3,3,49800101,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,2,NA,NA,3,1,NA,49800201,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,49800202,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,1,1,NA,49800304,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,1,0
28,1,1,2,NA,NA,2,1,NA,49800402,1,0.7938454068427382,1,10,2,NA,NA,1,2,,,,,,NA,2,NA,,,,,,NA,1,10,30,4
40,1,1,2,NA,NA,2,1,NA,49800502,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,1,2,NA,NA,1,1,NA,49800504,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49800506,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,2,2,NA,NA,0,1,NA,49800602,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,49800701,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49800703,1,0.7938454068427382,1,15,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,2,2,NA,NA,0,3,3,49800803,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,2,1,NA,49800902,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,49801005,1,0.7938454068427382,1,0,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
26,1,1,2,NA,NA,2,1,NA,49801006,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,49801009,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,4,1,NA,49801101,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,96,NA,NA,NA,NA,NA,NA,NA,49801302,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,49801305,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
28,1,1,2,NA,NA,1,1,NA,49801307,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
NA,96,NA,NA,NA,NA,NA,NA,NA,49801310,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,49801502,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,49801508,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,2,2,NA,NA,0,3,3,49801603,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
29,1,1,1,0,1,4,1,NA,49801606,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,1,1
30,1,1,2,NA,NA,2,1,NA,49801607,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
20,1,2,2,NA,NA,0,1,NA,49801608,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,1,1,0,4,1,NA,49801701,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,13,0,NA
33,1,1,2,NA,NA,3,1,NA,49801802,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,2,3
39,1,1,2,NA,NA,3,1,NA,49801902,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,49801903,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,49802002,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,49802006,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,49802007,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,4,1,NA,49802102,1,0.7938454068427382,1,22,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,2,1,NA,49802104,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,49802202,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,1,1,NA,49802304,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,26,0,NA
38,1,1,1,0,3,7,1,NA,49802402,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,49802505,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,1,NA,49802508,1,0.7938454068427382,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,49900104,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,0,NA
31,1,1,2,NA,NA,2,1,NA,49900203,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
22,1,1,2,NA,NA,1,1,NA,49900304,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,49900402,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,22,3,2
22,1,1,2,NA,NA,1,1,NA,49900406,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,1,1
18,1,2,2,NA,NA,0,1,NA,49900409,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,3,2
17,1,2,2,NA,NA,0,3,3,49900505,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,49900506,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,49900602,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,49900603,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,49900802,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,4,1,NA,49900902,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,0,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,49900903,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
31,1,1,1,0,1,3,1,NA,49901104,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
24,1,1,2,NA,NA,1,1,NA,49901108,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,1,1,NA,49901204,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,3,3,49901206,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,0,NA
22,1,1,2,NA,NA,1,1,NA,49901302,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,4,1,NA,49901402,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,1,NA,49901502,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
31,1,1,2,NA,NA,1,1,NA,49901504,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,3,1,NA,49901602,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,25,2,1
30,1,1,2,NA,NA,1,1,NA,49901802,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,10,2
27,1,1,2,NA,NA,1,1,NA,49902004,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,22,1,2
30,1,1,2,NA,NA,1,1,NA,49902104,1,0.782388774266712,1,0,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
19,1,2,2,NA,NA,0,1,NA,49902106,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,1,1,NA,49902202,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,49902302,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,2,2,NA,NA,0,3,1,49902401,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,2,NA,NA,3,1,NA,49902501,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,49902504,1,0.782388774266712,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
36,1,1,2,NA,NA,3,1,NA,50000102,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
21,1,2,2,NA,NA,0,3,3,50000106,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,3,1,NA,50000202,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,50000302,1,0.8678949649541436,1,11,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,0,NA
22,1,1,2,NA,NA,2,1,NA,50000406,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,50000407,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,50000502,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,10,2
23,1,1,2,NA,NA,1,1,NA,50000504,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
44,1,1,2,NA,NA,5,1,NA,50000702,1,0.8678949649541436,1,16,1,4,30,1,1,A,,,,,2,2,NA,,,,,,NA,1,15,0,NA
26,1,1,2,NA,NA,1,1,NA,50000704,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
24,1,1,2,NA,NA,1,1,NA,50000705,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,50000706,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,50000707,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,50000803,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,2,NA,NA,2,1,NA,50000902,1,0.8678949649541436,1,20,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,2,3,1,50000905,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,1,1,NA,50000908,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,50000910,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,3,1,NA,50001002,1,0.8678949649541436,1,15,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,2,1
17,1,2,2,NA,NA,0,3,3,50001004,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
27,1,1,2,NA,NA,1,1,NA,50001008,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
44,1,1,1,1,0,4,1,NA,50001102,1,0.8678949649541436,1,17,1,1,30,1,1,,B,,,,30,2,NA,,,,,,NA,1,16,30,1
28,1,1,2,NA,NA,1,1,NA,50001104,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,50001106,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
26,1,1,2,NA,NA,1,1,NA,50001202,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,1,0,1,6,1,NA,50001302,1,0.8678949649541436,1,14,1,10,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,2,1,NA,50001401,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,50001402,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,4,1,NA,50001501,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,2,NA,NA,NA
31,1,1,2,NA,NA,2,1,NA,50001603,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
25,1,1,2,NA,NA,1,1,NA,50001701,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,50001703,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,1,0,6,1,NA,50001802,1,0.8678949649541436,1,15,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,0,NA
19,1,2,2,NA,NA,0,3,3,50001803,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,2,1,NA,50001902,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,50001904,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,1,NA,50001905,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,1,NA,50002104,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,50002105,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,1,0,1,1,1,NA,50002201,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,3,1,NA,50002301,1,0.8678949649541436,1,10,2,NA,NA,1,2,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,50002303,1,0.8678949649541436,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,50002502,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,50002504,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
49,1,1,1,0,1,8,1,NA,50100101,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,50100102,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,3,1,NA,50100302,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,3,1,NA,50100401,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,4,1,NA,50100601,1,0.8530699343301845,1,16,1,3,30,1,1,,,,D,,3,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,1,NA,50100604,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,4,1,NA,50100702,1,0.8530699343301845,1,0,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,50100705,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,1,1,NA,50100802,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,50100901,1,0.8530699343301845,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
